Title,Description,Author,Rating,Num Ratings,Price,Language,Length,Cover Image,URL
King of Duels,"The Wandering Inn, Book 16","By:
                                    pirateaba",0 out of 5 stars,"By:
                                    pirateaba","Regular price: 

                    $59.99
                

                    or 1 credit","Language:
                                      English",34 hrs and 10 mins,https://m.media-amazon.com/images/I/51IGcxappGL._SL500_.jpg,https://www.audible.com/pd/King-of-Duels-Audiobook/B0F6VVC8QX?qid=1746635681&sr=1-1&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_1
Onyx Storm (Part 2 of 2) (Dramatized Adaptation),"The Empyrean, Book 3","By:
                                    Rebecca Yarros",0 out of 5 stars,"By:
                                    Rebecca Yarros","Regular price: 

                    $20.00
                

                    or 1 credit","Language:
                                      English",9 hrs,https://m.media-amazon.com/images/I/51I9Z8QbljL._SL500_.jpg,https://www.audible.com/pd/Onyx-Storm-Part-2-of-2-Dramatized-Adaptation-Audiobook/B0F6G83NST?qid=1746635681&sr=1-2&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_2
Path of the Berserker 4: A Daopocalypse Progression Fantasy,"Path of the Berserker, Book 4","By:
                                    Rick Scott",4.5 out of 5 stars,"By:
                                    Rick Scott","Regular price: 

                    $49.90
                

                    or 1 credit","Language:
                                      English",15 hrs and 32 mins,https://m.media-amazon.com/images/I/517UHOximSL._SL500_.jpg,https://www.audible.com/pd/Path-of-the-Berserker-4-A-Daopocalypse-Progression-Fantasy-Audiobook/B0F393V9KW?qid=1746635681&sr=1-3&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_3
Amber the Cursed Berserker: Book 2,A LitRPG Adventure,"By:
                                    V.A. Lewis, Azrie",5 out of 5 stars,"By:
                                    V.A. Lewis, Azrie","Regular price: 

                    $34.94
                

                    or 1 credit","Language:
                                      English",21 hrs and 52 mins,https://m.media-amazon.com/images/I/51HIQIpQ+ZL._SL500_.jpg,https://www.audible.com/pd/Amber-the-Cursed-Berserker-Book-2-Audiobook/B0F56QC6KW?qid=1746635681&sr=1-4&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_4
Archangel's Ascension,"Guild Hunter, Book 17","By:
                                    Nalini Singh",5 out of 5 stars,"By:
                                    Nalini Singh","Regular price: 

                    $17.49
                

                    or 1 credit","Language:
                                      English",11 hrs and 44 mins,https://m.media-amazon.com/images/I/41dDqnxWZNL._SL500_.jpg,https://www.audible.com/pd/Archangels-Ascension-Audiobook/B0F3B3JXQ6?qid=1746635681&sr=1-5&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_5
Sequel.exe,"Industrial Strength Magic, Book 2","By:
                                    Macronomicon",5 out of 5 stars,"By:
                                    Macronomicon","Regular price: 

                    $29.95
                

                    or 1 credit","Language:
                                      English",20 hrs and 55 mins,https://m.media-amazon.com/images/I/51EImtnlmAL._SL500_.jpg,https://www.audible.com/pd/Sequelexe-Audiobook/B0F5QY7X9B?qid=1746635681&sr=1-6&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_6
Bright Red Line,"Backyard Starship, Book 22","By:
                                    J.N. Chaney, Terry Maggert",0 out of 5 stars,"By:
                                    J.N. Chaney, Terry Maggert","Regular price: 

                    $33.90
                

                    or 1 credit","Language:
                                      English",10 hrs and 15 mins,https://m.media-amazon.com/images/I/51S08sZN30L._SL500_.jpg,https://www.audible.com/pd/Bright-Red-Line-Audiobook/B0F75MDF51?qid=1746635681&sr=1-7&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_7
Fahrenheit 451,A Novel,"By:
                                    Ray Bradbury",4.5 out of 5 stars,"By:
                                    Ray Bradbury","Regular price: 

                    $14.24
                

                    or 1 credit","Language:
                                      English",4 hrs and 36 mins,https://m.media-amazon.com/images/I/41IA39DcudL._SL500_.jpg,https://www.audible.com/pd/Fahrenheit-451-Audiobook/B0F4TCT1GK?qid=1746635681&sr=1-9&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_9
The Golden Goblin,A Spellmonger Novel,"By:
                                    Terry Mancour",0 out of 5 stars,"By:
                                    Terry Mancour","Regular price: 

                    $49.90
                

                    or 1 credit","Language:
                                      English",19 hrs,https://m.media-amazon.com/images/I/51kIl8rBhmL._SL500_.jpg,https://www.audible.com/pd/The-Golden-Goblin-Audiobook/B0F514WLWD?qid=1746635681&sr=1-10&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_10
The Strength of the Few,"Hierarchy, Book 2","By:
                                    James Islington",0 out of 5 stars,"By:
                                    James Islington","Regular price: 

                    $49.95
                

                    or 1 credit","Language:
                                      English",Not Yet Known,https://m.media-amazon.com/images/I/41tXxOH5Y4L._SL500_.jpg,https://www.audible.com/pd/The-Strength-of-the-Few-Audiobook/B0F6F26LSS?qid=1746635681&sr=1-12&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_12
Reckoning,"Songs of Chaos, Book 4","By:
                                    Michael R. Miller",0 out of 5 stars,"By:
                                    Michael R. Miller","Regular price: 

                    $13.90
                

                    or 1 credit","Language:
                                      English",24 hrs,https://m.media-amazon.com/images/I/51e1baHAMBL._SL500_.jpg,https://www.audible.com/pd/Reckoning-Audiobook/B0F67CGBCF?qid=1746635681&sr=1-13&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_13
Control,"Welcome to the Multiverse, Book 6","By:
                                    Sean Oswald",5 out of 5 stars,"By:
                                    Sean Oswald","Regular price: 

                    $49.90
                

                    or 1 credit","Language:
                                      English",15 hrs and 44 mins,https://m.media-amazon.com/images/I/516U1eFpdVL._SL500_.jpg,https://www.audible.com/pd/Control-Audiobook/B0DV237Y62?qid=1746635681&sr=1-14&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_14
The Crown of Gilded Bones (Part 2 of 2) (Dramatized Adaptation),"Blood and Ash, Book 3","By:
                                    Jennifer L. Armentrout",0 out of 5 stars,"By:
                                    Jennifer L. Armentrout","Regular price: 

                    $20.00
                

                    or 1 credit","Language:
                                      English",9 hrs,https://m.media-amazon.com/images/I/61VQQZ+-VNL._SL500_.jpg,https://www.audible.com/pd/The-Crown-of-Gilded-Bones-Part-2-of-2-Dramatized-Adaptation-Audiobook/B0F64676B4?qid=1746635681&sr=1-15&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_15
Of Ancients Unbound,"The Bladeborn Saga, Book 7","By:
                                    T.C. Edge",0 out of 5 stars,"By:
                                    T.C. Edge","Regular price: 

                    $54.99
                

                    or 1 credit","Language:
                                      English",42 hrs and 43 mins,https://m.media-amazon.com/images/I/510QjpFN4+L._SL500_.jpg,https://www.audible.com/pd/Of-Ancients-Unbound-Audiobook/B0F569XXHJ?qid=1746635681&sr=1-16&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_16
A Court of Wings and Ruin (10th Anniversary Recording),"A Court of Thorns and Roses, Book 3","By:
                                    Sarah J. Maas",0 out of 5 stars,"By:
                                    Sarah J. Maas","Regular price: 

                    $38.00
                

                    or 1 credit","Language:
                                      English",20 hrs and 49 mins,https://m.media-amazon.com/images/I/51x-Ywcj3YL._SL500_.jpg,https://www.audible.com/pd/A-Court-of-Wings-and-Ruin-10th-Anniversary-Recording-Audiobook/B0F6P33N82?qid=1746635681&sr=1-18&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_18
Rage World,"Undying Mercenaries, Book 23","By:
                                    B.V. Larson",0 out of 5 stars,"By:
                                    B.V. Larson","Regular price: 

                    $33.90
                

                    or 1 credit","Language:
                                      English",12 hrs and 18 mins,https://m.media-amazon.com/images/I/518W8m99QGL._SL500_.jpg,https://www.audible.com/pd/Rage-World-Audiobook/B0F452WKXL?qid=1746635681&sr=1-19&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_19
A Court of Thorns and Roses (10th Anniversary Recording),"A Court of Thorns and Roses, Book 1","By:
                                    Sarah J. Maas",0 out of 5 stars,"By:
                                    Sarah J. Maas","Regular price: 

                    $25.00
                

                    or 1 credit","Language:
                                      English",14 hrs and 4 mins,https://m.media-amazon.com/images/I/51OTgIOOexL._SL500_.jpg,https://www.audible.com/pd/A-Court-of-Thorns-and-Roses-10th-Anniversary-Recording-Audiobook/B0F6NWH2QF?qid=1746635681&sr=1-20&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_20
Quest for the Holy Rabbit,"Waldo Rabbit, Book 6","By:
                                    Nelson Chereta",0 out of 5 stars,"By:
                                    Nelson Chereta","Regular price: 

                    $11.19
                

                    or 1 credit","Language:
                                      English",5 hrs and 53 mins,https://m.media-amazon.com/images/I/51xStTg9VzL._SL500_.jpg,https://www.audible.com/pd/Quest-for-the-Holy-Rabbit-Audiobook/B0F5X5J8WD?qid=1746635681&sr=1-21&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_21
Silver Elite,"Silver Elite, Book 1","By:
                                    Dani Francis",5 out of 5 stars,"By:
                                    Dani Francis","Regular price: 

                    $24.86
                

                    or 1 credit","Language:
                                      English",19 hrs and 11 mins,https://m.media-amazon.com/images/I/5118QUn17hL._SL500_.jpg,https://www.audible.com/pd/Silver-Elite-Audiobook/B0DG371VGL?qid=1746635681&sr=1-22&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_22
A Court of Mist and Fury (10th Anniversary Recording),"A Court of Thorns and Roses, Book 2","By:
                                    Sarah J. Maas",0 out of 5 stars,"By:
                                    Sarah J. Maas","Regular price: 

                    $25.00
                

                    or 1 credit","Language:
                                      English",19 hrs and 35 mins,https://m.media-amazon.com/images/I/5142maMH6lL._SL500_.jpg,https://www.audible.com/pd/A-Court-of-Mist-and-Fury-10th-Anniversary-Recording-Audiobook/B0F6NXT2TX?qid=1746635681&sr=1-23&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_23
The First Peacemaker,"The First Peacemaker, Book 1","By:
                                    J.N. Chaney, Aaron Bunce, Terry Maggert",0 out of 5 stars,"By:
                                    J.N. Chaney, Aaron Bunce, Terry Maggert","Regular price: 

                    $33.90
                

                    or 1 credit","Language:
                                      English",13 hrs,https://m.media-amazon.com/images/I/512V-750j4L._SL500_.jpg,https://www.audible.com/pd/The-First-Peacemaker-Audiobook/B0F5SDV48N?qid=1746635681&sr=1-24&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_24
A Court of Frost and Starlight (10th Anniversary Recording),"A Court of Thorns and Roses, Book 4","By:
                                    Sarah J. Maas",0 out of 5 stars,"By:
                                    Sarah J. Maas","Regular price: 

                    $20.00
                

                    or 1 credit","Language:
                                      English",6 hrs and 5 mins,https://m.media-amazon.com/images/I/51y2FRhHC+L._SL500_.jpg,https://www.audible.com/pd/A-Court-of-Frost-and-Starlight-10th-Anniversary-Recording-Audiobook/B0F6NWCKL7?qid=1746635681&sr=1-25&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_25
He Who Fights with Monsters 12: A LitRPG Adventure,"He Who Fights with Monsters, Book 12","By:
                                    Shirtaloon, Travis Deverell",0 out of 5 stars,"By:
                                    Shirtaloon, Travis Deverell","Regular price: 

                    $54.99
                

                    or 1 credit","Language:
                                      English",19 hrs and 26 mins,https://m.media-amazon.com/images/I/514RAoV-CrL._SL500_.jpg,https://www.audible.com/pd/He-Who-Fights-with-Monsters-12-A-LitRPG-Adventure-Audiobook/B0DWZYWQTB?qid=1746635681&sr=1-27&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_27
Isles of the Emberdark,"A Cosmere Novel Secret Projects, Book 5","By:
                                    Brandon Sanderson",0 out of 5 stars,"By:
                                    Brandon Sanderson","Regular price: 

                    $14.69
                

                    or 1 credit","Language:
                                      English",16 hrs and 51 mins,https://m.media-amazon.com/images/I/61cDYHWgzBL._SL500_.jpg,https://www.audible.com/pd/Isles-of-the-Emberdark-Audiobook/B0F4RQQC4N?qid=1746635681&sr=1-28&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_28
Protector of the Grove: An Apocalypse LitRPG,"Path of Dragons, Book 1","By:
                                    Nicholas Searcy",5 out of 5 stars,"By:
                                    Nicholas Searcy","Regular price: 

                    $54.99
                

                    or 1 credit","Language:
                                      English",20 hrs and 7 mins,https://m.media-amazon.com/images/I/51fYMDvy0HL._SL500_.jpg,https://www.audible.com/pd/Protector-of-the-Grove-An-Apocalypse-LitRPG-Audiobook/B0F3G2KKJQ?qid=1746635681&sr=1-29&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_29
A Brief History of Chronomancy,"Arcane Ascension, Book 6","By:
                                    Andrew Rowe",0 out of 5 stars,"By:
                                    Andrew Rowe","Regular price: 

                    $33.90
                

                    or 1 credit","Language:
                                      English",15 hrs and 14 mins,https://m.media-amazon.com/images/I/516zFhQYadL._SL500_.jpg,https://www.audible.com/pd/A-Brief-History-of-Chronomancy-Audiobook/B0F15GBHXM?qid=1746635681&sr=1-32&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_32
Twelve Months,"Dresden Files, Book 18","By:
                                    Jim Butcher",0 out of 5 stars,"By:
                                    Jim Butcher","Regular price: 

                    $24.30
                

                    or 1 credit","Language:
                                      English",15 hrs,https://m.media-amazon.com/images/I/21aYTJx9ZyL._SL500_.jpg,https://www.audible.com/pd/Twelve-Months-Audiobook/B0F2JQYGVG?qid=1746635681&sr=1-33&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_33
My Quiet Blacksmith Life in Another World: Volume 7,"My Quiet Blacksmith Life in Another World, Book 7","By:
                                    Tamamaru",0 out of 5 stars,"By:
                                    Tamamaru","Regular price: 

                    $33.90
                

                    or 1 credit","Language:
                                      English",8 hrs and 23 mins,https://m.media-amazon.com/images/I/519TAOk26fL._SL500_.jpg,https://www.audible.com/pd/My-Quiet-Blacksmith-Life-in-Another-World-Volume-7-Audiobook/B0F6PMXCVH?qid=1746635681&sr=1-34&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_34
A Darkness So Sweet,"The Kingdom Below, Book 1","By:
                                    Emma Hamm",5 out of 5 stars,"By:
                                    Emma Hamm","Regular price: 

                    $33.90
                

                    or 1 credit","Language:
                                      English",13 hrs and 13 mins,https://m.media-amazon.com/images/I/51u6E66vXHL._SL500_.jpg,https://www.audible.com/pd/A-Darkness-So-Sweet-Audiobook/B0F39TGFVX?qid=1746635681&sr=1-35&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_35
A Court of Silver Flames (10th Anniversary Recording),"A Court of Thorns and Roses, Book 5","By:
                                    Sarah J. Maas",0 out of 5 stars,"By:
                                    Sarah J. Maas","Regular price: 

                    $38.00
                

                    or 1 credit","Language:
                                      English",22 hrs and 55 mins,https://m.media-amazon.com/images/I/513fclT2FsL._SL500_.jpg,https://www.audible.com/pd/A-Court-of-Silver-Flames-10th-Anniversary-Recording-Audiobook/B0F6NTH592?qid=1746635681&sr=1-36&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_36
Fairydale,A Dark Gothic Fantasy Romance,"By:
                                    Veronica Lancet",0 out of 5 stars,"By:
                                    Veronica Lancet","Regular price: 

                    $29.99
                

                    or 1 credit","Language:
                                      English",31 hrs and 36 mins,https://m.media-amazon.com/images/I/41jCu3q2K2L._SL500_.jpg,https://www.audible.com/pd/Fairydale-Audiobook/B0F3K8R2XY?qid=1746635681&sr=1-37&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_37
On Wings of Blood,"Bloodwing Academy, Book 1","By:
                                    Briar Boleyn",0 out of 5 stars,"By:
                                    Briar Boleyn","Regular price: 

                    $49.90
                

                    or 1 credit","Language:
                                      English",19 hrs and 14 mins,https://m.media-amazon.com/images/I/517utQANhaL._SL500_.jpg,https://www.audible.com/pd/On-Wings-of-Blood-Audiobook/B0DYPN5LRF?qid=1746635681&sr=1-38&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_38
Installment Immortality,"An InCryptid Novel, Book 14","By:
                                    Seanan McGuire",0 out of 5 stars,"By:
                                    Seanan McGuire","Regular price: 

                    $20.24
                

                    or 1 credit","Language:
                                      English",14 hrs,https://m.media-amazon.com/images/I/515+W9KX3FL._SL500_.jpg,https://www.audible.com/pd/Installment-Immortality-Audiobook/B0F6YZHLTY?qid=1746635681&sr=1-39&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_39
This Kingdom Will Not Kill Me,Maggie the Undying,"By:
                                    Ilona Andrews",0 out of 5 stars,"By:
                                    Ilona Andrews","Regular price: 

                    $20.24
                

                    or 1 credit","Language:
                                      English",12 hrs and 51 mins,https://m.media-amazon.com/images/G/01/Audible/en_US/images/generic/img-coverart-prod-unavailable._V536565590_.svg,https://www.audible.com/pd/This-Kingdom-Will-Not-Kill-Me-Audiobook/B0F6G9WRF3?qid=1746635681&sr=1-41&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_41
Hand of Fate,"Backyard Starship, Book 21","By:
                                    J.N. Chaney, Terry Maggert",0 out of 5 stars,"By:
                                    J.N. Chaney, Terry Maggert","Regular price: 

                    $33.90
                

                    or 1 credit","Language:
                                      English",10 hrs and 14 mins,https://m.media-amazon.com/images/I/51wailkwjQL._SL500_.jpg,https://www.audible.com/pd/Hand-of-Fate-Audiobook/B0F3FZTMQ9?qid=1746635681&sr=1-42&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_42
Odyssey,The Greek Myths Reimagined,"By:
                                    Stephen Fry",0 out of 5 stars,"By:
                                    Stephen Fry","Regular price: 

                    $21.83
                

                    or 1 credit","Language:
                                      English",10 hrs and 37 mins,https://m.media-amazon.com/images/I/41oFr2Y2HrL._SL500_.jpg,https://www.audible.com/pd/Odyssey-Audiobook/B0F38S8J8S?qid=1746635681&sr=1-43&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_43
